speed,lateralSpeed,trackPosition,trackEdge_0,trackEdge_1,trackEdge_2,trackEdge_3,trackEdge_4,trackEdge_5,trackEdge_6,trackEdge_7,trackEdge_8,trackEdge_9,trackEdge_10,trackEdge_11,trackEdge_12,trackEdge_13,trackEdge_14,trackEdge_15,trackEdge_16,trackEdge_17,trackEdge_18,angleToTrackAxis,action_accelerate,action_brake,action_clutch,action_gear,action_steering,action_focus
75.5973,-5.98605e-005,-0.29925,7.14785,7.22812,7.54197,8.14296,9.15013,10.8166,13.7357,19.6294,36.3148,200,25.6217,12.0512,8.03812,6.17073,5.13401,4.51293,4.13807,3.93098,3.85519,-0.0235354,1.000000,0.000000,0.000000,2,0.000000,360
76.2455,-3.64663e-005,-0.297297,7.13711,7.21725,7.53063,8.13072,9.13636,10.8004,13.715,19.5999,36.2601,200,25.6932,12.0849,8.06053,6.18793,5.14832,4.52551,4.1496,3.94194,3.86594,-0.0235361,1.000000,0.000000,0.000000,2,0.000000,360
77.5496,-5.5749e-007,-0.29339,7.11562,7.19552,7.50796,8.10624,9.10886,10.7679,13.6737,19.5409,36.1511,200,25.8359,12.152,8.10532,6.22232,5.17693,4.55066,4.17267,3.96385,3.88743,-0.023535,1.000000,0.000000,0.000000,2,0.000000,360
78.8635,-3.42343e-005,-0.289484,7.09413,7.17379,7.48528,8.08175,9.08135,10.7353,13.6324,19.4818,36.0418,200,25.9788,12.2192,8.15014,6.25673,5.20555,4.57582,4.19573,3.98576,3.90892,-0.0235359,1.000000,0.000000,0.000000,2,0.000000,360
80.1893,-1.32089e-005,-0.285267,7.07093,7.15033,7.4608,8.05533,9.05165,10.7002,13.5879,19.4182,35.924,200,26.1329,12.2917,8.19851,6.29386,5.23645,4.60298,4.22064,4.00942,3.93212,-0.0235351,1.000000,0.000000,0.000000,2,0.000000,360
80.8561,-6.95618e-005,-0.28307,7.05884,7.13811,7.44805,8.04156,9.03618,10.6819,13.5646,19.3849,35.8626,200,26.2133,12.3295,8.22371,6.31321,5.25255,4.61713,4.23361,4.02175,3.94421,-0.0235354,1.000000,0.000000,0.000000,2,0.000000,360
81.5255,-4.80113e-005,-0.280873,7.04675,7.12588,7.43529,8.02778,9.0207,10.6636,13.5414,19.3517,35.801,200,26.2937,12.3673,8.24893,6.33256,5.26865,4.63128,4.24659,4.03407,3.9563,-0.0235361,1.000000,0.000000,0.000000,2,0.000000,360
82.8711,-9.58711e-006,-0.276478,7.02257,7.10143,7.40978,8.00024,8.98975,10.6271,13.4949,19.2854,35.6784,200,26.4542,12.4429,8.29932,6.37125,5.30084,4.65958,4.27254,4.05872,3.98047,-0.0235351,1.000000,0.000000,0.000000,2,0.000000,360
84.2224,-4.33376e-005,-0.272084,6.9984,7.07698,7.38427,7.9727,8.9588,10.5905,13.4485,19.2189,35.5554,200,26.6151,12.5185,8.34974,6.40996,5.33304,4.68788,4.29849,4.08338,4.00465,-0.0235359,1.000000,0.000000,0.000000,2,0.000000,360
84.9007,3.69877e-006,-0.269886,6.98631,7.06476,7.37152,7.95893,8.94333,10.5722,13.4252,19.1858,35.494,200,26.6954,12.5562,8.37494,6.4293,5.34914,4.70203,4.31146,4.0957,4.01674,-0.0235357,1.000000,0.000000,0.000000,2,0.000000,360
86.2613,-7.84471e-005,-0.265492,6.96213,7.04031,7.34601,7.93139,8.91238,10.5356,13.3788,19.1194,35.3712,200,26.856,12.6318,8.42535,6.468,5.38133,4.73033,4.33741,4.12035,4.04091,-0.0235354,1.000000,0.000000,0.000000,2,0.000000,360
86.9435,-5.66716e-005,-0.263295,6.95005,7.02809,7.33325,7.91761,8.8969,10.5173,13.3555,19.0861,35.3097,200,26.9364,12.6696,8.45056,6.48735,5.39743,4.74449,4.35039,4.13268,4.053,-0.023536,1.000000,0.000000,0.000000,2,0.000000,360
87.6271,-7.59345e-007,-0.261097,6.93796,7.01586,7.3205,7.90384,8.88143,10.499,13.3323,19.053,35.2483,200,27.0167,12.7074,8.47576,6.5067,5.41353,4.75864,4.36336,4.14501,4.06509,-0.0235358,1.000000,0.000000,0.000000,2,0.000000,360
88.3111,-9.18718e-006,-0.2589,6.92587,7.00364,7.30774,7.89007,8.86596,10.4807,13.3091,19.0198,35.1871,200,27.0969,12.7452,8.50095,6.52604,5.42962,4.77278,4.37634,4.15733,4.07718,-0.023535,1.000000,0.000000,0.000000,2,0.000000,360
89.6855,-5.55802e-005,-0.25415,6.89974,6.97722,7.28017,7.8603,8.8325,10.4412,13.2589,18.948,35.0542,200,27.2708,12.8269,8.55545,6.56787,5.46443,4.80338,4.40439,4.18398,4.10331,-0.0235359,1.000000,0.000000,0.000000,2,0.000000,360
91.0655,-3.27775e-005,-0.249268,6.87288,6.95005,7.25183,7.8297,8.79812,10.4005,13.2073,18.8743,34.9178,200,27.4492,12.9108,8.61145,6.61086,5.5002,4.83482,4.43322,4.21137,4.13017,-0.0235352,1.000000,0.000000,0.000000,2,0.000000,360
92.4508,-6.56743e-005,-0.244385,6.84601,6.92289,7.22348,7.7991,8.76373,10.3599,13.1556,18.8005,34.7812,200,27.6278,12.9948,8.66747,6.65387,5.53597,4.86627,4.46206,4.23876,4.15704,-0.0235361,1.000000,0.000000,0.000000,3,0.000000,360
93.8406,-2.42084e-005,-0.239502,6.81915,6.89572,7.19514,7.7685,8.72935,10.3192,13.104,18.7267,34.6449,200,27.8062,13.0788,8.72346,6.69686,5.57174,4.89771,4.49089,4.26615,4.1839,-0.0235351,1.000000,0.000000,0.000000,3,0.000000,360
94.0252,0.00221239,-0.237061,6.80571,6.88218,7.18105,7.75333,8.71238,10.2993,13.0789,18.6914,34.5822,200,27.8896,13.1195,8.75095,6.71809,5.58947,4.91334,4.50525,4.27982,4.19733,-0.0235029,1.000000,0.000000,0.000000,3,0.000000,360
93.9973,0.00339511,-0.234619,6.79228,6.86862,7.16693,7.73813,8.69535,10.2792,13.0536,18.6556,34.518,200,27.9745,13.1606,8.77858,6.73939,5.60724,4.92899,4.51962,4.29349,4.21076,-0.0234793,1.000000,0.000000,0.000000,3,0.000000,360
93.9413,0.00271246,-0.229736,6.76541,6.84147,7.13863,7.7076,8.66107,10.2388,13.0023,18.5826,34.3843,200,28.1499,13.2439,8.83432,6.78224,5.64293,4.96039,4.54843,4.32087,4.23762,-0.0234629,1.000000,0.000000,0.000000,3,0.000000,360
93.8854,0.00155237,-0.224854,6.73855,6.81431,7.11029,7.67701,8.62671,10.1982,12.9508,18.509,34.2484,200,28.3276,13.3277,8.89025,6.8252,5.67868,4.99182,4.57725,4.34826,4.26448,-0.023459,1.000000,0.000000,0.000000,3,0.000000,360
93.8573,0.00112188,-0.222412,6.72512,6.80073,7.09612,7.66171,8.60952,10.1778,12.925,18.4722,34.1803,200,28.4167,13.3696,8.91824,6.84669,5.69657,5.00754,4.59167,4.36195,4.27791,-0.0234584,1.000000,0.000000,0.000000,3,0.000000,360
94.1979,0.00076749,-0.219971,6.71169,6.78714,7.08195,7.6464,8.59232,10.1575,12.8991,18.4352,34.1118,200,28.5061,13.4116,8.94626,6.8682,5.71446,5.02326,4.60609,4.37565,4.29134,-0.0234593,1.000000,0.000000,0.000000,3,0.000000,360
94.6422,0.000732099,-0.217529,6.69825,6.77356,7.06778,7.63111,8.57514,10.1372,12.8734,18.3985,34.0441,200,28.5948,13.4535,8.97421,6.88967,5.73233,5.03898,4.6205,4.38934,4.30477,-0.0234562,1.000000,0.000000,0.000000,3,0.000000,360
95.5275,0.000438575,-0.212646,6.67139,6.7464,7.03944,7.60051,8.54076,10.0966,12.8218,18.3247,33.9077,200,28.7731,13.5374,9.0302,6.93266,5.76809,5.07042,4.64933,4.41673,4.33164,-0.0234556,1.000000,0.000000,0.000000,3,0.000000,360
96.4107,0.00026485,-0.207764,6.64453,6.71924,7.0111,7.56992,8.50638,10.0559,12.7702,18.251,33.7714,200,28.9512,13.6213,9.08618,6.97563,5.80386,5.10186,4.67816,4.44412,4.3585,-0.023454,1.000000,0.000000,0.000000,3,0.000000,360
96.8527,9.62175e-005,-0.205322,6.6311,6.70565,6.99692,7.55461,8.48918,10.0356,12.7444,18.2141,33.7031,200,29.0405,13.6633,9.11418,6.99713,5.82175,5.11758,4.69258,4.45781,4.37193,-0.0234544,1.000000,0.000000,0.000000,3,0.000000,360
97.2952,6.71776e-005,-0.202881,6.61766,6.69207,6.98275,7.53931,8.47198,10.0153,12.7185,18.1772,33.6347,200,29.1299,13.7053,9.1422,7.01864,5.83964,5.13331,4.707,4.47151,4.38536,-0.0234553,1.000000,0.000000,0.000000,3,0.000000,360
97.7384,0.000108609,-0.200439,6.60423,6.67849,6.96858,7.52401,8.45478,9.99493,12.6927,18.1403,33.5665,200,29.219,13.7473,9.1702,7.04013,5.85752,5.14903,4.72141,4.4852,4.39879,-0.023455,1.000000,0.000000,0.000000,3,0.000000,360
98.6274,-6.02235e-005,-0.195401,6.57652,6.65046,6.93933,7.49243,8.4193,9.95299,12.6395,18.0642,33.4256,200,29.4031,13.8339,9.22797,7.08449,5.89443,5.18147,4.75116,4.51347,4.42651,-0.0234545,1.000000,0.000000,0.000000,3,0.000000,360
99.0731,-4.09067e-005,-0.192716,6.56174,6.63552,6.92374,7.47559,8.40038,9.93062,12.6111,18.0235,33.3504,200,29.5014,13.8801,9.25879,7.10814,5.9141,5.19877,4.76702,4.52853,4.44129,-0.0234553,1.000000,0.000000,0.000000,3,0.150000,360
99.9679,-1.04427e-005,-0.187345,6.53219,6.60564,6.89256,7.44193,8.36256,9.88591,12.5543,17.9424,33.2004,200,29.6974,13.9724,9.32037,7.15543,5.95345,5.23335,4.79874,4.55866,4.47083,-0.0234541,1.000000,0.000000,0.000000,3,0.450000,360
100.866,-7.2297e-005,-0.181974,6.50264,6.57576,6.86138,7.40827,8.32473,9.84118,12.4975,17.8612,33.0501,200,29.8939,14.0648,9.38199,7.20273,5.9928,5.26795,4.83045,4.58879,4.50038,-0.0234553,1.000000,0.000000,0.000000,3,0.750000,360
101.316,9.21999e-006,-0.179288,6.48787,6.56082,6.84579,7.39143,8.30581,9.81882,12.4691,17.8207,32.975,200,29.992,14.1109,9.41278,7.22637,6.01247,5.28524,4.84631,4.60386,4.51516,-0.023455,1.000000,0.000000,0.000000,3,0.900000,360
102.218,-0.000110516,-0.173917,6.45832,6.53093,6.81461,7.35777,8.26799,9.77411,12.4123,17.7395,32.8249,200,30.1882,14.2033,9.47437,7.27366,6.05182,5.31983,4.87803,4.63398,4.54471,-0.0234544,1.000000,0.000000,0.000000,3,0.700000,360
103.124,4.68422e-006,-0.168546,6.42877,6.50105,6.78343,7.32411,8.23016,9.72938,12.3555,17.6583,32.6746,200,30.3846,14.2956,9.53598,7.32096,6.09117,5.35442,4.90974,4.66411,4.57426,-0.0234549,1.000000,0.000000,0.000000,3,0.343000,360
103.949,0.341632,-0.161821,6.39325,6.45564,6.72562,7.24905,8.12864,9.58255,12.1183,17.1891,31.1863,200,32.4139,14.7782,9.76301,7.45849,6.18622,5.42558,4.96587,4.70991,4.61232,-0.0318265,1.000000,0.000000,0.000000,3,0.168070,360
104.408,-0.190217,-0.157915,6.37279,6.42963,6.69269,7.20649,8.07138,9.50022,11.9863,16.9314,30.3949,174.245,33.6741,15.0643,9.89602,7.53869,6.24154,5.46698,4.99854,4.73661,4.63457,-0.0365574,1.000000,0.000000,0.000000,3,0.117649,360
105.322,-0.391354,-0.14968,6.32837,6.38068,6.63722,7.14132,7.99106,9.39431,11.8314,16.6596,29.6676,157.137,34.9328,15.3876,10.063,7.64875,6.32372,5.53329,5.05503,4.78675,4.68055,-0.040251,1.000000,0.000000,0.000000,3,0.057648,360
106.238,-0.284345,-0.140825,6.27985,6.33076,6.5842,7.08295,7.92396,9.31269,11.7235,16.4948,29.3174,152.498,35.5348,15.5922,10.1854,7.73748,6.39485,5.59412,5.10958,4.83755,4.72947,-0.0411567,1.000000,0.000000,0.000000,3,0.000000,360
107.157,-0.169673,-0.131547,6.22883,6.27913,6.53028,7.02469,7.85843,9.23513,11.6249,16.3535,29.055,150.598,35.9669,15.7695,10.299,7.82285,6.46497,5.65517,5.16514,4.88998,4.78057,-0.0413371,1.000000,0.000000,0.000000,3,0.000000,360
107.617,-0.126348,-0.126753,6.20244,6.25252,6.5026,6.9949,7.8251,9.19594,11.5755,16.284,28.9311,149.936,36.1672,15.8568,10.3559,7.8661,6.50069,5.68641,5.19366,4.91698,4.80696,-0.0413436,1.000000,0.000000,0.000000,3,0.000000,360
108.541,-0.0673627,-0.116988,6.14868,6.19835,6.4463,6.93438,7.75744,9.11651,11.4757,16.1439,28.684,148.736,36.5641,16.0328,10.4712,7.95379,6.57322,5.74991,5.25168,4.97194,4.86072,-0.0413159,1.000000,0.000000,0.000000,3,0.000000,360
109.004,-0.048447,-0.112105,6.1218,6.17127,6.41815,6.90412,7.72363,9.07682,11.4258,16.074,28.5606,148.143,36.7619,16.1206,10.5288,7.9976,6.60948,5.78164,5.28069,4.99942,4.88759,-0.0413,1.000000,0.000000,0.000000,3,0.000000,360
109.932,-0.024584,-0.102273,6.06767,6.11673,6.36146,6.84318,7.65551,8.99684,11.3253,15.9329,28.3117,146.933,37.1613,16.2977,10.6448,8.08587,6.6825,5.84556,5.3391,5.05475,4.94171,-0.041272,1.000000,0.000000,0.000000,3,0.000000,360
110.397,-0.017488,-0.0971458,6.03944,6.08829,6.33189,6.81139,7.61995,8.95509,11.2728,15.8592,28.1812,146.283,37.3709,16.3903,10.7054,8.13195,6.7206,5.87891,5.36958,5.08361,4.96993,-0.0412627,1.000000,0.000000,0.000000,3,0.000000,360
111.329,-0.00860187,-0.0868919,5.983,6.0314,6.27274,6.74777,7.54881,8.87151,11.1676,15.7114,27.9194,144.959,37.7919,16.5758,10.8267,8.22418,6.79686,5.94563,5.43053,5.14133,5.02637,-0.0412504,1.000000,0.000000,0.000000,3,-0.300000,360
112.265,-0.00435691,-0.076638,5.92655,5.9745,6.21357,6.68414,7.47763,8.78789,11.0624,15.5635,27.657,143.617,38.2141,16.7616,10.9481,8.31645,6.87314,6.01237,5.4915,5.19905,5.08281,-0.041243,1.000000,0.000000,0.000000,3,-0.600000,360
113.203,-0.00207907,-0.0663841,5.8701,5.9176,6.1544,6.62049,7.40644,8.70422,10.9571,15.4154,27.394,142.26,38.6376,16.9475,11.0697,8.40877,6.94944,6.07913,5.55247,5.25679,5.13926,-0.0412398,1.000000,0.000000,0.000000,3,-0.525000,360
114.145,-0.00114197,-0.0561301,5.81366,5.8607,6.09523,6.55684,7.33523,8.62055,10.8518,15.2673,27.1309,140.9,39.0613,17.1335,11.1912,8.5011,7.02575,6.14589,5.61345,5.31452,5.1957,-0.0412374,1.000000,0.000000,0.000000,3,-0.257250,360
115.088,-0.000507072,-0.0456099,5.75575,5.80233,6.03451,6.49153,7.26217,8.53469,10.7437,15.1152,26.8607,139.498,39.4965,17.3245,11.3159,8.59585,7.10406,6.21439,5.67602,5.37375,5.25361,-0.041237,1.000000,0.000000,0.000000,3,-0.126052,360
116.033,-0.000382936,-0.0348677,5.69662,5.74272,5.97252,6.42484,7.18756,8.44701,10.6333,14.9599,26.5848,138.068,39.9407,17.5194,11.4433,8.69258,7.18401,6.28433,5.7399,5.43424,5.31274,-0.041236,1.000000,0.000000,0.000000,3,-0.061766,360
116.978,-0.000129477,-0.0241255,5.63748,5.6831,5.91052,6.35815,7.11295,8.35933,10.523,14.8047,26.3088,136.635,40.3853,17.7144,11.5706,8.78934,7.26397,6.35427,5.80379,5.49472,5.37188,-0.0412361,1.000000,0.000000,0.000000,3,0.000000,360
117.925,-0.000208698,-0.0133833,5.57835,5.62349,5.84853,6.29146,7.03835,8.27165,10.4126,14.6494,26.033,135.203,40.8297,17.9094,11.698,8.88608,7.34393,6.42422,5.86767,5.5552,5.43101,-0.0412356,1.000000,0.000000,0.000000,3,0.000000,360
118.873,-3.71926e-005,-0.00264116,5.51922,5.56388,5.78653,6.22476,6.96374,8.18397,10.3022,14.4941,25.757,133.769,41.2744,18.1044,11.8254,8.98284,7.42389,6.49417,5.93156,5.61569,5.49014,-0.0412359,1.000000,0.000000,0.000000,3,0.000000,360
119.822,-0.000147828,0.00810103,5.46009,5.50427,5.72454,6.15807,6.88913,8.09629,10.1918,14.3388,25.4811,132.338,41.7187,18.2994,11.9527,9.07958,7.50385,6.56411,5.99545,5.67617,5.54927,-0.0412353,1.000000,0.000000,0.000000,3,0.000000,360
120.772,-2.25242e-005,0.0192871,5.39851,5.4422,5.65998,6.08862,6.81144,8.00498,10.0769,14.1771,25.1937,130.844,42.1818,18.5024,12.0854,9.18034,7.58711,6.63695,6.06197,5.73916,5.61085,-0.0412358,1.000000,0.000000,0.000000,3,0.000000,360
121.247,-4.64809e-005,0.0249023,5.3676,5.41104,5.62757,6.05377,6.77244,7.95915,10.0192,14.0959,25.0495,130.097,42.4139,18.6043,12.1519,9.2309,7.6289,6.67351,6.09537,5.77077,5.64176,-0.041235,1.000000,0.000000,0.000000,3,0.000000,360
122.199,-9.32705e-005,0.0361328,5.30578,5.34872,5.56276,5.98404,6.69444,7.86748,9.9038,13.9336,24.7609,128.596,42.879,18.8082,12.2851,9.33206,7.71251,6.74664,6.16216,5.83401,5.70358,-0.0412359,1.000000,0.000000,0.000000,3,-0.150000,360
123.152,-4.14946e-005,0.0473633,5.24396,5.2864,5.49794,5.91432,6.61644,7.77582,9.78842,13.7713,24.4725,127.101,43.3435,19.012,12.4182,9.4332,7.79609,6.81976,6.22895,5.89724,5.7654,-0.041235,1.000000,0.000000,0.000000,3,-0.450000,360
123.628,-0.000125586,0.0529785,5.21305,5.25524,5.46554,5.87946,6.57744,7.72998,9.73072,13.6901,24.3282,126.351,43.5759,19.114,12.4848,9.48377,7.83789,6.85632,6.26234,5.92886,5.79631,-0.0412352,1.000000,0.000000,0.000000,3,-0.600000,360
124.582,2.10901e-005,0.064209,5.15123,5.19292,5.40072,5.80973,6.49944,7.63831,9.61532,13.5277,24.0397,124.851,44.0408,19.3179,12.618,9.58493,7.92149,6.92945,6.32914,5.99209,5.85813,-0.0412355,1.000000,0.000000,0.000000,3,-0.900000,360
126.015,-7.94742e-005,0.0814542,5.0563,5.09722,5.30119,5.70267,6.37966,7.49755,9.43812,13.2784,23.5966,122.549,44.7545,19.6309,12.8224,9.74025,8.04986,7.04174,6.4317,6.08919,5.95306,-0.0412359,1.000000,0.000000,0.000000,3,-1.000000,360
126.937,-0.392355,0.0928178,4.99332,5.03562,5.2392,5.63847,6.3112,7.42227,9.35305,13.1829,23.5352,127.674,44.5126,19.7043,12.9043,9.81531,8.11858,7.10609,6.49356,6.1503,6.01509,-0.0390901,1.000000,0.000000,0.000000,3,-0.490000,360
127.55,-0.0529677,0.100741,4.94678,5.00664,5.22878,5.65124,6.35812,7.52859,9.58415,13.7588,25.7639,200,38.9918,18.6596,12.5143,9.63411,8.03,7.06792,6.48775,6.16881,6.05513,-0.018637,1.000000,0.000000,0.000000,4,-0.240100,360
128.016,1.69978,0.103294,4.93251,5.02274,5.27975,5.74856,6.52636,7.82244,10.1455,15.0832,31.2327,200,32.048,16.9987,11.8112,9.26525,7.81766,6.94375,6.42107,6.14521,6.06889,0.0159616,1.000000,0.000000,0.000000,4,-0.117649,360
128.007,3.85085,0.100985,4.94956,5.06603,5.35473,5.86738,6.71419,8.13553,10.734,16.5083,38.2427,134.985,27.8216,15.7763,11.2482,8.95103,7.62543,6.82237,6.3468,6.10668,6.06152,0.0448751,1.000000,0.000000,0.000000,4,-0.057648,360
127.852,3.68278,0.0948597,4.98657,5.11561,5.42057,5.95667,6.84112,8.3313,11.082,17.3304,42.7089,104.413,26.1638,15.22,10.9663,8.77934,7.50988,6.74009,6.28669,6.06306,6.03177,0.0577044,1.000000,0.000000,0.000000,4,0.000000,360
127.729,2.73175,0.084739,5.04398,5.17952,5.49409,6.04488,6.95323,8.48629,11.3281,17.8469,45.2775,94.5777,25.3417,14.8922,10.7762,8.6486,7.41065,6.65973,6.21856,6.00328,5.97797,0.063123,1.000000,0.000000,0.000000,4,0.000000,360
127.674,2.21988,0.0784357,5.07911,5.21671,5.53482,6.09136,7.00911,8.55864,11.4337,18.0433,46.0822,92.2814,25.0706,14.7653,10.6943,8.58756,7.3611,6.61711,6.18026,5.9676,5.94369,0.0643194,1.000000,0.000000,0.000000,4,0.000000,360
128.239,1.38436,0.0638983,5.15955,5.30024,5.6245,6.19141,7.12621,8.70502,11.6367,18.3882,47.2186,89.701,24.6356,14.5345,10.535,8.4633,7.25676,6.52482,6.09524,5.88654,5.86393,0.0652791,1.000000,0.000000,0.000000,4,0.000000,360
128.566,1.05968,0.0559304,5.20349,5.34544,5.67254,6.24438,7.18731,8.77988,11.7373,18.5488,47.6485,88.9416,24.4446,14.4235,10.4551,8.39935,7.20207,6.47575,6.04947,5.84241,5.82004,0.0653434,1.000000,0.000000,0.000000,4,0.000000,360
129.218,0.581062,0.0389959,5.29673,5.44093,5.77355,6.35515,7.31419,8.93381,11.9407,18.8626,48.3742,87.9081,24.0814,14.2016,10.2919,8.26718,7.08809,6.37281,5.95296,5.7489,5.72659,0.0650511,1.000000,0.000000,0.000000,4,0.000000,360
129.868,0.293176,0.0212402,5.39444,5.5409,5.87915,6.47078,7.44638,9.09375,12.1512,19.1839,49.0832,86.9581,23.71,13.9721,10.1223,8.12941,6.96907,6.26519,5.85194,5.65091,5.62858,0.0646373,1.000000,0.000000,0.000000,4,0.000000,360
130.193,0.203161,0.012207,5.44417,5.59181,5.93298,6.52978,7.51391,9.17559,12.2592,19.3499,49.4615,86.4115,23.5164,13.8538,10.0353,8.05891,6.90828,6.21028,5.80046,5.60103,5.57873,0.0644706,1.000000,0.000000,0.000000,4,0.150000,360
130.844,0.094744,-0.0061701,5.54538,5.69553,6.04276,6.65026,7.65205,9.34343,12.4815,19.6947,50.2789,85.1407,23.1109,13.6093,9.85644,7.91447,6.78398,6.09821,5.69553,5.49948,5.47736,0.0642446,1.000000,0.000000,0.000000,4,0.450000,360
131.495,0.0423575,-0.0247248,5.64759,5.80039,6.15387,6.77235,7.79226,9.51417,12.7086,20.0497,51.1505,83.7075,22.6906,13.3588,9.67417,7.76769,6.65791,5.98471,5.58939,5.39687,5.37506,0.0641244,1.000000,0.000000,0.000000,4,0.750000,360
131.82,0.0280447,-0.0340021,5.69871,5.85285,6.20949,6.8335,7.86254,9.59984,12.8228,20.2287,51.597,82.9572,22.478,13.2328,9.58265,7.69408,6.59475,5.92789,5.53628,5.34556,5.32392,0.0640887,1.000000,0.000000,0.000000,4,0.900000,360
132.474,0.012163,-0.0526456,5.80145,5.95833,6.32134,6.95653,8.00401,9.77241,13.0529,20.5907,52.5089,81.4057,22.0477,12.9786,9.39826,7.5459,6.46766,5.81359,5.42949,5.24241,5.22116,0.0640498,1.000000,0.000000,0.000000,4,1.000000,360
133.126,0.00496133,-0.0716886,5.90639,6.06609,6.43564,7.08229,8.14865,9.94893,13.2885,20.9618,53.4491,79.7945,21.6064,12.7183,9.20963,7.39437,6.33775,5.69679,5.32038,5.13704,5.1162,0.0640296,1.000000,0.000000,0.000000,4,0.700000,360
133.609,0.435132,-0.0890225,5.99824,6.14896,6.51037,7.14764,8.19938,9.96922,13.2259,20.5708,49.6557,93.4951,22.1527,12.7853,9.1817,7.33674,6.26775,5.61969,5.2373,5.04723,5.01759,0.0536154,1.000000,0.000000,0.000000,4,0.343000,360
133.772,-0.858777,-0.101341,6.05908,6.17843,6.50418,7.09372,8.07044,9.70089,12.6382,18.9525,40.3256,200,25.0911,13.5697,9.49727,7.47978,6.32783,5.63163,5.21622,4.99935,4.94402,0.0237508,1.000000,0.000000,0.000000,4,0.168070,360
133.865,-1.95226,-0.105202,6.07868,6.17759,6.47992,7.03821,7.96667,9.51019,12.2575,18.0061,35.9675,200,27.6033,14.2053,9.76315,7.61362,6.39917,5.66736,5.22832,4.99321,4.92144,0.00471491,1.000000,0.000000,0.000000,4,0.117649,360
134.105,-3.53448,-0.10771,6.09295,6.17238,6.45256,6.9816,7.86547,9.33016,11.9099,17.1829,32.6129,200,30.5854,14.8979,10.049,7.75929,6.47974,5.71143,5.24858,4.99553,4.90803,-0.0133811,1.000000,0.000000,0.000000,4,0.082354,360
134.688,-4.62388,-0.109996,6.10855,6.16562,6.42069,6.91702,7.75178,9.13119,11.5341,16.3267,29.4651,178.685,34.9895,15.8049,10.4123,7.94337,6.58255,5.76946,5.27789,5.0036,4.89788,-0.0341728,1.000000,0.000000,0.000000,4,0.040354,360
135.322,-3.84776,-0.107866,6.0988,6.14668,6.39104,6.87312,7.68646,9.02931,11.3589,15.9621,28.2835,143.063,37.3005,16.2643,10.6055,8.04941,6.64895,5.81406,5.30876,5.02473,4.9112,-0.0426043,1.000000,0.000000,0.000000,4,0.000000,360
135.981,-2.59566,-0.101696,6.06542,6.11065,6.35097,6.8269,7.63057,8.95718,11.2561,15.7879,27.8443,135.187,38.2013,16.4932,10.7247,8.1287,6.70865,5.8626,5.35042,5.06199,4.94564,-0.044837,1.000000,0.000000,0.000000,4,0.000000,360
136.311,-2.0135,-0.0974343,6.04197,6.08699,6.32635,6.8004,7.60089,8.92226,11.2121,15.7258,27.7331,134.579,38.3909,16.573,10.7762,8.16757,6.74065,5.89052,5.37586,5.08603,4.96911,-0.0448653,1.000000,0.000000,0.000000,4,0.000000,360
136.641,-1.51955,-0.0925737,6.01514,6.06023,6.29883,6.77115,7.56867,8.88515,11.1668,15.6655,27.6412,134.732,38.5238,16.649,10.829,8.20887,6.77539,5.9213,5.40425,5.11314,4.99582,-0.0446156,1.000000,0.000000,0.000000,4,0.000000,360
137.299,-0.827177,-0.0815874,5.95449,5.99978,6.23671,6.70523,7.49613,8.80176,11.0653,15.5312,27.4397,135.258,38.8059,16.8173,10.947,8.30153,6.85352,5.99061,5.46827,5.17433,5.05616,-0.0439948,1.000000,0.000000,0.000000,4,0.000000,360
137.957,-0.425071,-0.0695579,5.88812,5.93348,6.16843,6.63259,7.41595,8.7092,10.9518,15.3793,27.2032,135.48,39.147,17.0073,11.0785,8.40412,6.93972,6.06691,5.53861,5.24145,5.12226,-0.043434,1.000000,0.000000,0.000000,4,0.000000,360
138.285,-0.297773,-0.0632768,5.85349,5.89881,6.13263,6.59439,7.37364,8.66012,10.8912,15.2971,27.0702,135.366,39.3459,17.1103,11.1486,8.45844,6.98517,6.10702,5.5755,5.27658,5.15679,-0.0432152,1.000000,0.000000,0.000000,4,-0.150000,360
138.943,-0.142309,-0.0505815,5.78352,5.82861,6.05998,6.51668,7.28728,8.55954,10.7663,15.1254,26.7835,134.687,39.7885,17.3256,11.2932,8.56972,7.07789,6.1886,5.65036,5.34773,5.22661,-0.0429142,1.000000,0.000000,0.000000,4,-0.450000,360
139.273,-0.0969708,-0.0439897,5.74721,5.79211,6.02215,6.47612,7.2421,8.50673,10.7004,15.034,26.6271,134.144,40.0355,17.4406,11.3695,8.62813,7.1264,6.23118,5.68936,5.38475,5.26288,-0.0428175,1.000000,0.000000,0.000000,4,-0.600000,360
139.93,-0.0431815,-0.0308061,5.6746,5.71906,5.94633,6.39475,7.15132,8.40044,10.5673,14.8486,26.3056,132.834,40.5497,17.6742,11.5235,8.74571,7.22385,6.31662,5.76752,5.45886,5.33543,-0.0426936,1.000000,0.000000,0.000000,4,-0.525000,360
140.59,-0.0187062,-0.0176225,5.60201,5.64597,5.87039,6.31317,7.0602,8.29356,10.4332,14.6609,25.9764,131.325,41.082,17.9111,11.6789,8.86396,7.3217,6.40229,5.84583,5.53303,5.40799,-0.0426316,1.000000,0.000000,0.000000,4,-0.257250,360
